SubjectID,MinutesFromGlobalFirstCompile
b3e590e9bd0e70f26d1fc24fb8dae0495f5a14709b36f007f87cc66ef5aa0bf1,65107.85
b4212422165794137dca532ecad494d56356f6e994941652210167edf9171bea,67549.03421052631
b436d3c88121c4043efb84890f10d38ae184c5c5182e9acc4f0f1146e7bc08c6,77443.45526315788
b4b6fc5fef8b5eb8e442b3fd663828a799a1f50d6b78c4a14f75b4be75ced5a7,67401.26136363637
b852a09e99030ce3e3f14d6f23f8cd9c7876e7f1b4c2559fce041d6cbf4a403e,80159.01222222223
ba0885fabbc9f5b12a4abaa2b6e4d64133b86860fe7a38373d9758917b087b4d,64815.055882352935
ba8f7033af319401f8fbb9f959652211540540b13a1fde0104fd61434b5991ff,31717.783333333333
badf97380f9f06fbdbbc4f01d340e0df0c5ddb5fbb8f2d9aeaa8701a5fe50d09,73415.88249999999
bb3c799af5d3fd6faa873f90e66a26f56971b0aa3d87734e02c1ff81f1fd6936,1509.4
bb725d0dab047d6b618f1ada309c1f877d17ee62ab25e06da992531dc0aa7b71,77751.62843137255
bbbd8fffc0a8c930006e3de11f8b5092a0dcf5e8138e7d5202a62204f33f274e,58583.242063492056
bbdf082b8207bde2132ee5b7e099b80e708fbc502b4a2709464d10f066702572,47516.34814814814
bc04448053fe14f982786f88c3e7315bd29c9ffefb2ca0a196d4d8b376c73af4,66149.10151515152
bd8f0f5cb09191ba2dddd2880d3f96c87273482fb46fafacd205cd4edfaeb726,24237.153333333332
bdc4b9667ec7ee728db5435ee8bd6cde5c6a6e8a6a264d0ba84dbe3e70824257,63289.52857142857
be8a2e962ce8444c3f408c69f5fafe53740f051c5152aceae58ba94d92fbce16,113542.98333333334
befcf3491ccf1d429febb43e73dfcc89a23abf25b7f104d79f95dfd77197c301,59646.4149122807
bf44aa9206207af527a16c3434a89b62f066df3e9b3b457e7af4d84fb6ec7abe,50863.44927536233
bff9c101cdf662051e707cafb80d5a19e484db63e3a625b811141ce7460db3f2,67402.6036231884
c04621e1830b64287828351442ac1e133f24a5346ff4623724fb96ec2aaeb9bd,42844.2211111111
c0b64e20adafd24337816ecbfb745915703bd5b2e896516b457a3ca3c24606bb,33342.92916666666
c0c17918327584f8129ca6e35834ce6debc586bfd5d90f086e6b2c4035158093,61224.13333333333
c1b74a59f57d78b89f92c47a8cddb8974e24d3421ab3a736560f039192447dbe,31676.183333333334
c1feba08be86db817c24b1d703a5863bd8a95f4c2ae2c1dbf332ce1eafbc5b20,78405.44102564103
c24f866ae80c05ee51d3b74a47b982bcf7bf0b170f99c33a387ff9a37e4c8988,69474.57291666667
c25af167c58d1d39f41f7c1b9f7ed75889b05872fd88d82fdc0408d6091e0699,68638.38974358975
c3dc5e5c9a311788a51feeae1fef830753a855073c61beb2c3b1bbd8afb25690,66198.28771929824
c40b460b220960d4deac8d4dc99dcbaeae11810222a3f43200ebc4cdf8031620,49189.43833333334
c487cf233de3fe4f515feec1feed6a2ca4c7710d160d33c14ca7ee38830e0f6b,64199.72407407407
c4bb4d05d7c59b50908033c8f51f04f219ad03a93504a08437c1269137c83c25,18029.708333333332
c4d974f54f1e56712e1c8446736edfb9f58f7bd03f8ed7823fc109c09560b485,57169.209375000006
c529009a96982436835dc0f6897e9bf6a250053902ad8b23ab8538aef12c096b,51609.779166666674
c56a5ea2c9226de38493f39df68c65cb9193eb8f88a693452111429b6d3e5fec,53330.51666666667
c57ec01b4d87d09c0a24414945ec664507a1d31ba79b3ff9f7a483202a344111,47930.61904761905
c5a278b967c523629b565ee96605ca4431a7dd4a7168e8535a55da5856a74bc6,2696.0666666666666
c5b054332c9187d9560ea0f62e5c801420f4edc6432f93dceff2d8036543aea5,66951.81354166666
c68a2e17eca1457016b62512e9ffdfc31460147f06d083ef7b3da716e8584c45,60144.11666666666
c69aad08f9a996072a597a2dc58ca8ac9f141e52f76c5255ef6d51248537450f,57560.40952380952
c6f061a7448629df11591c84484c25c054f2acf861b01a0ec8d55e706479804d,7250.35
c7033b90bd28f6f69828b5aaa0e7da457f87a179c7637dbb9c9e893289469dab,110523.75
c7e287ec7fcf22d6f1c548937d476455a7db52a6197297466ad8f210312672ed,62053.51833333333
c8732878ca21eec7d094cfcde2f45fbc2647d4ee940877a6d21f7625c08d3832,56271.77777777778
c89b0319319f3c0bd0b4f12a807c14017855bf27a02ac1fd4626d341160dcc6a,20194.65
c8ce1df77cc8c583b90c10f35c425fc417be3e516a1e44e1cdec3ed1b4818adf,54531.525
c91ccb4c393cb45ccf48ae13bae293be585c067f641af4fff9f38ad26634398e,67718.65833333333
ca406f8b643c59c8eaf98ee44b5938f12db663076b47d75e070c6c7e3e853c8f,64617.81975308642
ca4d393e1a2e9d0f0ee3bf14ccaf66c524bde36f557639e6fa9a23882328dc73,2552.1666666666665
ca907a7c201ae574bff41e1b1f4cb0761a59faec13a9c72361685f4c24100ad0,12989.583333333334
caff99f204b9bbd65a47fd2b2c984ae3a45f9cf8d7de42ae2b11015e382cda4b,55097.51354166666
cb554dd6b132394c98da691a27185fde14b9841a1cdd46cfb9c00cfc51a53851,56105.695098039214
cbc455f1c7ba7b539c46d11c6e9bf35cdc489eac60f84783535f83daa2120a3f,32887.13333333333
cbd05b5e03372b285a4291cd29b3ee8125dc2f8e28808b67585e20521e378250,66258.62569444445
cd7122c30b435c2923723b975901b28a11786d3b3a6fe017c08e7aa1fe1a3ca1,71355.61000000002
cec0c3bffabf9cfaee52d61d15578fd282ed629587410bc30eba5c031e9a352d,56782.047619047626
cf7eb60b9942708dd8616841ee53228415466c6f6ae2515532d38b6e52b0936d,69058.36666666667
d0b669ce03a289e08fe5311563d51cbcc0e0179d6cc39c216209656e61411d33,70691.57192982458
d100865577ae84993e129bb4e9b5c91fc4515aca0bd10c49f7c20987cd514f2e,46278.980208333334
d1c2321a4cc7b96acae299b669ac20d6c96cd961bfb4b31a64cd9ee4ac129e73,68656.58823529411
d2051d4a74c0705f75a94073004d726a5db6afbc1684ff92bc64dd434d8663fe,70729.60701754387
d2524c5aa99309f91f78c368cce1d4fc350a64b0664ceae8bececa3f17812b8a,57617.48611111112
d27de3d379a5c456282e2f2dadc339eb7d9b9842f6b002f07417ed1889b07ed9,21306.458333333332
d30b6855fb128bf8b166c1176d01621b0daa3047dce74bc8ac905a24fa298d8c,68842.88888888889
d37e9f8d034a95b81cf5ab8d0c352e3a917a0b5d6d670c093520af455e3c268f,38540.37619047619
d4c5f54408d23e5a8e297d4d61cd4d25aaa6be5614ac956dea29f423cbfd8683,55832.98333333334
d6be78cbdc5721d5083274824b0a98cb18a54bf989ba6187a92ad4b26d4453e3,13004.166666666666
d7997b3d161b5133b113ce96328f48ff1bc522f2cd971e8b57ea1b76e9380b88,27456.577083333334
d878f07586446e5cf7a45b6bfb8c58adbcbfa1e314b76e1e3c420f662bed0a62,52852.67592592593
d8b5b48505906580bcb0a011e7c39f771562fc9f388bda2ae5cced4cdb30fa12,16216.383333333331
d9d9a569fcae1f4c2186a25fd4f96378bbb3760a15390b0d1087e0342c6fc1b5,15674.291666666666
da3c01374c518b2fe019f4fc835c4a5bd18350c0304e154c0e036c423c2d6d89,69389.62202380953
dbec727d7cb0ceef25375f8a5eb9b1f1ff9fe6e87597df26baec3819a7c70ebd,85191.54411764706
dbfc0c7323cdb22b12e0140c65ad78f1b684e17531c954b572e52fc1897b551c,62039.0388888889
dc636ddfa28293ec5a21a7b5b20a6b60460787e2dc91ad06cb838049ba976955,101015.69722222222
dcad780be5865d42bb1b63b49ca1acfb86270ba9fe9974e363c23790a14a2121,78006.95476190477
deb1e7168d7b71bdaf12a0898d90963b5cbd3644aebddff04434b30776617081,55274.791666666664
df75204dce4b818ea21f78db523dbe3e1316d966f6a82b0db2d72088b6781c82,71059.80392156863
df9d990f5f83cf96608f36043e2e9102527e060afac47afeeb61241df72df52e,66899.27631578948
dfa3c32b1fc805287e6efb290981a51c723130c401dbae7a216c65cda06dedc8,67114.54444444444
e0287ddfadf0ebc07808c574318c33ad347956d900df09e69dcfcef424b7e9b2,31615.816666666666
e20bf9f88235bdf4ac925b5f5e79ff8e56473f159a74f36ab95232407d8e440a,75495.40444444444
e225ace16ef1249a76346edd9a7771000bf0ebe78741a36f54ca89178a9e0060,79975.475
e2e9de4de21bb19898a5132172724b3ac3469ef5b8b1ca9a160bd02218d370af,70639.51929824562
e4376877f3ef344812fca3ee471a3e3c8c478e8c636054c2398706854b7aeeea,70607.18333333333
e51f301f85de8dd9feb00fa8ee2e0a9234abe8c852a9363a5f70e5ffd48d67d4,40017.73333333333
e53e69054edd5bba712ad9416641280672f0517df491b831ed1b7235d3fdcc00,59339.225
e54eeacd05cf407fea8c5ae5d7d289d0bfba36b8af82513b5fba77265f197865,64193.84285714285
e5902265b37eb891d6b463ffd433d93365c148ae199e22d5003f0eccc918cb9c,69376.26666666666
e6b1ab6898ce8f5c569c33875754f1a7493d4558bca3f2439f3e4daa2976771c,120637.81666666667
e6e5ce71ceaa3777012e0df585e39b66f16e29c71ad325b8e94bef018cde8a23,70439.18924731184
e91733b17d1e8834e155eb9d1fff05f9e90ae36c8a3f924fcae82e9f940c6b00,50434.333333333336
e96cfdb962a17496fcb1345e6a48b6d0e72ba887d9fa42e3623a9bd057a114af,21489.63333333333
e9a501ae806b3c12915c7c4f372b4bdd8a69af7f450d57570ac5a1bc11b7b15d,58486.482051282044
eaecf1fa492a96a439dbcce32a227506d2c4a37390acd1b583e4d0678d3bd53f,61346.61568627451
ec5261d495efc75317de994f7719b137a3d606aa11da53b5f96b5849419a4806,23079.933333333334
ec991de3cf7eab1ef876febbb7ba174977b27ad52483d6dcb2b01c81fa71ecf3,100877.7023809524
ede70349699f67329428d27f56e81d20768c5700cc17b3fac51a3941d3db9986,70374.15526315791
ef25289f6d9b9b8dc16f4e831e9b5b19c8f6d22cd344b0281164910cb1c73154,51484.5
efb8e7dfcd5f3264bc12179ace931980ebafb04ddbd236f7d1f432628d19f874,61522.89019607843
f022ffb1800d73c7877599a936b1fb9e24ef391088b914ef26450b1b6f2cdc5e,54807.27948717948
f039c42940d096bf9befc578040a0ccf3e7bb896b1be800a136ce01ec0a98728,68953.97333333333
f21b63d26eb41084dd64b10fadce7f065358d5bcf45f20cabacc683f83e29f5a,62245.7294117647
f31d6012d3e99b686d3e3c5b0f6012a04f6e2f69fcc072786481cd152a685fdc,66633.655
f38f1ceb30055814ef491d03e2a4f9f9094a09be65cc57b85e2a6690de30122d,37086.2862745098
f42b50a85013fce8df2a6543cc06c62877e2ede7842430c49cdb7bf90fbb7f5b,72992.09710144927
f47ba3cab9f190423db2c7ba92ef338d37c685405f47e8210eb557dea68e258e,54916.35666666667
f5e73425539071d934f75bf805183e598248a54dcbc5cd11e3cf8a9e5c725c65,66284.03611111111
f695be8249f082d4c6b8ed2cf70d3ae6d5ee46ca44e9aae23e7dc0703d23d087,26541.441666666666
f9fa24b6968afee6fcfa9dfbecb5a15ff3ed3bcbcc5b2a2411d8941f354d5745,83223.00166666668
ff5c3703156f52416e744d6c7035d8c35a75876332a6b1ab9c934115a335b792,60153.25
ff6fefbe8707f84fe2548ce0a94567b59e046260c95106294df0d483694d2c8a,64840.17083333334
